RMSE,MAE,NSE,R2,KGE,MSE,hyperparameter,hypervalue,mission,set_type
0.16977480607250856,0.10675842207189559,0.9121497461259737,0.9121497461259737,0.8567728604834982,0.02882348477695789,min_samples_leaf,1,l30,train
0.34756591756592875,0.2234885230944053,0.6225399779466554,0.6225399779466554,0.6888046437601746,0.120802067053446,min_samples_leaf,1,l30,val
0.16883233669831124,0.10664364091628438,0.9130255263779219,0.9130255263779219,0.8553902047829083,0.02850435791501193,min_samples_leaf,1,l30,train
0.33055843059458534,0.21933624572045665,0.6599620368564028,0.6599620368564028,0.6972777666558871,0.1092688760371553,min_samples_leaf,1,l30,val
0.1607143068324418,0.10324151411458034,0.9198223398076268,0.9198223398076268,0.8622305147377473,0.025829088420632255,min_samples_leaf,1,l30,train
0.3775476565088374,0.23172431766431612,0.5854176997864855,0.5854176997864855,0.6318975695582923,0.1425422329353151,min_samples_leaf,1,l30,val
0.16812872297226644,0.10637158289387112,0.9140936977013927,0.9140936977013927,0.855560740889449,0.028267267488285116,min_samples_leaf,1,l30,train
0.3296494765126025,0.21349136554913445,0.6563582070933947,0.6563582070933947,0.7170147789746765,0.10866877736503286,min_samples_leaf,1,l30,val
0.16073652792300203,0.10321974975226227,0.9205989321181833,0.9205989321181833,0.8589572609439905,0.025836231408742014,min_samples_leaf,1,l30,train
0.3455666802730377,0.22395203471353128,0.6387596638076212,0.6387596638076212,0.7080905324964382,0.11941633051492788,min_samples_leaf,1,l30,val
0.1632976328954548,0.10396107578409551,0.9181769900922934,0.9181769900922934,0.8596908344875378,0.02666611690925872,min_samples_leaf,1,l30,train
0.36123145917040067,0.23059101283197628,0.6031300896090293,0.6031300896090293,0.6846301780112307,0.13048816709437686,min_samples_leaf,1,l30,val
0.16601738613070774,0.10482951433165828,0.9155771701629185,0.9155771701629185,0.8579329946533277,0.027561772497672513,min_samples_leaf,1,l30,train
0.33935831161330043,0.22457218001139498,0.6473248343838989,0.6473248343838989,0.6849816877097581,0.11516406366102994,min_samples_leaf,1,l30,val
0.16108111274537715,0.10354906290829431,0.9210978706526997,0.9210978706526997,0.8591438774037199,0.025947124883288906,min_samples_leaf,1,l30,train
0.3468750220926726,0.22488856620127526,0.6204774312972111,0.6204774312972111,0.6652127171404121,0.12032228095179211,min_samples_leaf,1,l30,val
0.16885566377436573,0.10553780139183493,0.9124115507606239,0.9124115507606239,0.8550296548334353,0.02851223518868165,min_samples_leaf,1,l30,train
0.33850821100449,0.218219258230732,0.6525964469214816,0.6525964469214816,0.7135398759306684,0.11458780891746033,min_samples_leaf,1,l30,val
0.1685007484378156,0.10544366381016936,0.9128133284906105,0.9128133284906105,0.8585601644424738,0.028392502224104017,min_samples_leaf,1,l30,train
0.3593838660929798,0.2321350834045043,0.6081129162575513,0.6081129162575513,0.6753253090380122,0.12915676320793684,min_samples_leaf,1,l30,val
0.16955278175214542,0.10630420571395001,0.9125513522856,0.9125513522856,0.8571143014465157,0.028748145799890653,min_samples_leaf,1,l30,train
0.3372111168381987,0.22283328130078128,0.6412586357157315,0.6412586357157315,0.6989223396315851,0.11371133731926529,min_samples_leaf,1,l30,val
0.16883894106428807,0.10617147047203385,0.913488181168839,0.913488181168839,0.8560600131643787,0.02850658801971014,min_samples_leaf,1,l30,train
0.3371373523131412,0.22003477188499884,0.638143597841532,0.638143597841532,0.6866800996423853,0.11366159432471509,min_samples_leaf,1,l30,val
0.16263700446636045,0.1035973430367034,0.9187688348241045,0.9187688348241045,0.8630966334936765,0.02645079522179095,min_samples_leaf,1,l30,train
0.36926968430608903,0.22980225178979788,0.5865690870494238,0.5865690870494238,0.645928064560251,0.13636009974751864,min_samples_leaf,1,l30,val
0.16451330932976566,0.10473804370968216,0.9167297720009739,0.9167297720009739,0.8549191108090282,0.02706462894663116,min_samples_leaf,1,l30,train
0.340347782296726,0.21956829980144954,0.6514728305241066,0.6514728305241066,0.6936328951809627,0.11583661291429961,min_samples_leaf,1,l30,val
0.1648838939716497,0.1050631440620332,0.9159597789157992,0.9159597789157992,0.8578804577252719,0.027186698491254224,min_samples_leaf,1,l30,train
0.3575853988167119,0.22949616240008075,0.6221729331771025,0.6221729331771025,0.6747160917013504,0.12786731744690694,min_samples_leaf,1,l30,val
0.16317810908357008,0.10457737989737512,0.9184360294002977,0.9184360294002977,0.8591055505188752,0.0266270952840895,min_samples_leaf,1,l30,train
0.35529997996777873,0.22384849263152162,0.6128695841284906,0.6128695841284906,0.6609130653314919,0.12623807576510399,min_samples_leaf,1,l30,val
0.16326902657970843,0.10441745369422732,0.9166385873913543,0.9166385873913543,0.8591906342652719,0.02665677504028554,min_samples_leaf,1,l30,train
0.3762527831951106,0.23060895810346174,0.5992308309285614,0.5992308309285614,0.6389388298915449,0.1415661568620669,min_samples_leaf,1,l30,val
0.1642954558797601,0.1052365024947644,0.9179380596762081,0.9179380596762081,0.8586570966224558,0.0269929968227382,min_samples_leaf,1,l30,train
0.3474667409421341,0.22342581611187717,0.6187452014880894,0.6187452014880894,0.6866225333495244,0.12073313606094813,min_samples_leaf,1,l30,val
0.1703933752876894,0.10636217903504504,0.9120166547703009,0.9120166547703009,0.8534617904912675,0.02903390234193137,min_samples_leaf,1,l30,train
0.32252879991414896,0.21220448151708704,0.6665294200368543,0.6665294200368543,0.7123260039402073,0.10402482677406114,min_samples_leaf,1,l30,val
0.16593189350168328,0.10511886109248049,0.9158576580239486,0.9158576580239486,0.8573294475195006,0.02753339328105396,min_samples_leaf,1,l30,train
0.333632828083261,0.22696182907888668,0.6559451244634271,0.6559451244634271,0.7290934223784202,0.11131086397483478,min_samples_leaf,1,l30,val
0.1656986620262161,0.10490052136951662,0.9146154680620252,0.9146154680620252,0.8572135578781811,0.02745604659727819,min_samples_leaf,1,l30,train
0.35791144401515385,0.23043242174934675,0.629785665411206,0.629785665411206,0.6566958403862009,0.1281006017570126,min_samples_leaf,1,l30,val
0.16912310069888792,0.10680646104320016,0.9129629771567408,0.9129629771567408,0.8552216811061714,0.02860262319000618,min_samples_leaf,1,l30,train
0.33386197356598907,0.21690260541304493,0.6489725763211149,0.6489725763211149,0.6920253372585046,0.11146381739337717,min_samples_leaf,1,l30,val
0.16207433706280727,0.10351730881791305,0.9198905839692112,0.9198905839692112,0.8637603436140483,0.02626809073434846,min_samples_leaf,1,l30,train
0.35927974098372645,0.22674767190497974,0.5976338501846508,0.5976338501846508,0.6560514695488376,0.12908193228133355,min_samples_leaf,1,l30,val
0.1688643760380838,0.10671353999605984,0.9136837292645763,0.9136837292645763,0.8570354711507948,0.028515177494731373,min_samples_leaf,1,l30,train
0.32920028514531613,0.21544910831009748,0.6513207180168422,0.6513207180168422,0.7044516942659884,0.10837282773975745,min_samples_leaf,1,l30,val
0.16280768510311744,0.10355941868878586,0.9181718201325818,0.9181718201325818,0.8603395782143384,0.026506342328635846,min_samples_leaf,1,l30,train
0.35201853212497003,0.22792475090327485,0.6313199778800946,0.6313199778800946,0.6959879473707302,0.12391704695941858,min_samples_leaf,1,l30,val
0.16317696013141342,0.1049402147564582,0.9181968027164398,0.9181968027164398,0.8604790423414208,0.026626720317728884,min_samples_leaf,1,l30,train
0.3642822132893532,0.23397132953864783,0.5983962567637868,0.5983962567637868,0.6504438642319466,0.1327015309189898,min_samples_leaf,1,l30,val
0.16681937264372826,0.10579134105665787,0.9152286867113827,0.9152286867113827,0.8581960290196133,0.02782870308924707,min_samples_leaf,1,l30,train
0.35358273428028075,0.2248228043232396,0.6084527131589081,0.6084527131589081,0.6632092109184362,0.12502074998111964,min_samples_leaf,1,l30,val
0.16777432180150068,0.10506545163727496,0.9140307234301313,0.9140307234301313,0.8554352148877716,0.028148223055953506,min_samples_leaf,1,l30,train
0.3468460542966455,0.22529497753024758,0.6271231991489719,0.6271231991489719,0.7037915011727054,0.12030218538115157,min_samples_leaf,1,l30,val
0.16376407597218046,0.10221577956364082,0.9176375188578139,0.9176375188578139,0.8595961595518968,0.026818672579022096,min_samples_leaf,1,l30,train
0.3538649421463318,0.23454057970151923,0.6200856706995688,0.6200856706995688,0.7090075991339624,0.12522039728022674,min_samples_leaf,1,l30,val
0.16405624323150628,0.10403532387915974,0.9173264482447195,0.9173264482447195,0.8579123927368469,0.02691445094323515,min_samples_leaf,1,l30,train
0.35219057455387054,0.22381419297968405,0.6233001901318462,0.6233001901318462,0.6956390268775152,0.12403820080458546,min_samples_leaf,1,l30,val
0.1698332173192502,0.10560427311420595,0.9127849759221427,0.9127849759221427,0.8566022264995551,0.028843321705007665,min_samples_leaf,1,l30,train
0.3344034012195344,0.214695762843185,0.6379352895060473,0.6379352895060473,0.6788411329027824,0.11182563474719288,min_samples_leaf,1,l30,val
0.15883733045149154,0.10251672979447633,0.9224029131983762,0.9224029131983762,0.8648343440642694,0.025229297544956324,min_samples_leaf,1,l30,train
0.38228933852613106,0.23669477079233683,0.5591984587541907,0.5591984587541907,0.6492038815771144,0.14614513835074686,min_samples_leaf,1,l30,val
0.16348842273972117,0.10337253749559341,0.9179822111839496,0.9179822111839496,0.8619902426476109,0.026728464369921774,min_samples_leaf,1,l30,train
0.3723957052038363,0.23786491318429048,0.5783506943957785,0.5783506943957785,0.6504284110288132,0.13867856125426253,min_samples_leaf,1,l30,val
0.1719131932415069,0.10906725164185051,0.9096668587534247,0.9096668587534247,0.8510651555418594,0.02955414601049169,min_samples_leaf,1,l30,train
0.3282885103368854,0.21430744425491072,0.6669871226188229,0.6669871226188229,0.7207784634552332,0.10777334601921129,min_samples_leaf,1,l30,val
0.16530818320941076,0.1044382976774076,0.9155220374936066,0.9155220374936066,0.8551548955436682,0.027326795435996115,min_samples_leaf,1,l30,train
0.3566221244707886,0.2343728391901815,0.6243033232467534,0.6243033232467534,0.6917434549718566,0.12717933966205863,min_samples_leaf,1,l30,val
0.16278189716856348,0.10395831293019722,0.9184915430871025,0.9184915430871025,0.8601351953303362,0.026497946045796777,min_samples_leaf,1,l30,train
0.37538528958229167,0.24029026951182803,0.5739559072767391,0.5739559072767391,0.6609874324596909,0.14091411563478096,min_samples_leaf,1,l30,val
0.16804238094298649,0.1059140055589996,0.9133704398302488,0.9133704398302488,0.8542983924352061,0.028238241792987784,min_samples_leaf,1,l30,train
0.3386700030062475,0.21481945921361806,0.6497670074684814,0.6497670074684814,0.680737420207749,0.1146973709362517,min_samples_leaf,1,l30,val
0.1655549148037311,0.1044796140231561,0.9166933241811568,0.9166933241811568,0.8588709285682796,0.027408429815670664,min_samples_leaf,1,l30,train
0.3537127010899929,0.2275970769325875,0.6039667213224182,0.6039667213224182,0.6786756307969419,0.12511267491237868,min_samples_leaf,1,l30,val
0.16604717932669888,0.10628384331242292,0.9165130389577262,0.9165130389577262,0.8583914164531394,0.027571665762352895,min_samples_leaf,1,l30,train
0.3350625874970101,0.22057168822176607,0.6393116750319658,0.6393116750319658,0.7051796653877394,0.11226693754019156,min_samples_leaf,1,l30,val
0.16457788538871376,0.10383153023128691,0.9158743228899574,0.9158743228899574,0.8601348813781491,0.0270858803590206,min_samples_leaf,1,l30,train
0.36992547816496424,0.2317661674686207,0.6028177179294447,0.6028177179294447,0.6701435794638395,0.13684485939557745,min_samples_leaf,1,l30,val
0.16207466105643917,0.10351647825309485,0.9186153661784257,0.9186153661784257,0.8626179991299134,0.026268195756559642,min_samples_leaf,1,l30,train
0.3795969761583023,0.23434742830681002,0.5775279720967954,0.5775279720967954,0.621243562720828,0.14409386430852672,min_samples_leaf,1,l30,val
0.17035234152903878,0.10749890833174486,0.9125523681649064,0.9125523681649064,0.8565000798453846,0.029019920264426274,min_samples_leaf,1,l30,train
0.3261039542084426,0.21855136482513496,0.6510885522279675,0.6510885522279675,0.6948798026382887,0.10634378895038203,min_samples_leaf,1,l30,val
0.16515014331467195,0.10464950227948337,0.9167445542187032,0.9167445542187032,0.8562775520116384,0.02727456983685669,min_samples_leaf,1,l30,train
0.3379308898017298,0.22468297096866494,0.6452109884036004,0.6452109884036004,0.7202795715616652,0.11419728628218885,min_samples_leaf,1,l30,val
0.16224872383799163,0.10242782053545856,0.9174595928990567,0.9174595928990567,0.8583873633657709,0.026324648387056872,min_samples_leaf,1,l30,train
0.36878768954621277,0.236808384788258,0.6187202726565688,0.6187202726565688,0.6704404554563365,0.1360043599608338,min_samples_leaf,1,l30,val
0.16738030332326953,0.1061737538404251,0.9154037210129602,0.9154037210129602,0.8603531223862982,0.02801616594058971,min_samples_leaf,1,l30,train
0.35409157245544476,0.22629997627053172,0.5904686111519195,0.5904686111519195,0.6839306192261833,0.12538084168396949,min_samples_leaf,1,l30,val
0.1681396340966417,0.10678714007257949,0.9152185088007223,0.9152185088007223,0.8609952797361415,0.028270936554152557,min_samples_leaf,1,l30,train
0.3500020605250502,0.2184781339637753,0.5886045385759647,0.5886045385759647,0.6740564578829554,0.1225014423717809,min_samples_leaf,1,l30,val
0.16492858095757265,0.10471413310934888,0.9149811867195461,0.9149811867195461,0.8560196353524021,0.027201436816678592,min_samples_leaf,1,l30,train
0.3626516669067329,0.23447623309132942,0.626966266281112,0.626966266281112,0.659019748501787,0.13151623151023195,min_samples_leaf,1,l30,val
0.16465981592790824,0.10420468628838207,0.9150375272132595,0.9150375272132595,0.8581090474685692,0.02711285498141262,min_samples_leaf,1,l30,train
0.36968689728644577,0.23239877828845162,0.6148392675215586,0.6148392675215586,0.6664221073598104,0.1366684020252791,min_samples_leaf,1,l30,val
0.16596344669696317,0.1047353624088223,0.9165983770123484,0.9165983770123484,0.856882602478668,0.027543865639535738,min_samples_leaf,1,l30,train
0.3349877001985409,0.22195075433239544,0.639587447314792,0.639587447314792,0.690922591779958,0.11221675928430752,min_samples_leaf,1,l30,val
0.1682136534692399,0.10565196261621716,0.9141350729751871,0.9141350729751871,0.8546656429633894,0.028295833213469523,min_samples_leaf,1,l30,train
0.3294857935706,0.21928496715009946,0.6540969481534659,0.6540969481534659,0.7307109774430943,0.10856088816484803,min_samples_leaf,1,l30,val
0.3204908411428905,0.22796574983968843,0.6869398560229559,0.6869398560229559,0.6476537068417751,0.10271437925647749,min_samples_leaf,10,l30,train
0.38522510275762273,0.27815637585816766,0.5363121089213151,0.5363121089213151,0.5766518478113477,0.148398379794621,min_samples_leaf,10,l30,val
0.3238739106210794,0.22973328175768726,0.6799392070591754,0.6799392070591754,0.6432356002560284,0.10489430998099092,min_samples_leaf,10,l30,train
0.3841959625928853,0.2847975391482686,0.5406576123302702,0.5406576123302702,0.5585033829370114,0.14760653767267373,min_samples_leaf,10,l30,val
0.31485556363074857,0.22782622010416675,0.6922719796912903,0.6922719796912903,0.6567349643193906,0.09913402594923637,min_samples_leaf,10,l30,train
0.42802201076826396,0.2940035384894778,0.4671568281592784,0.4671568281592784,0.5016290737595024,0.18320284170210785,min_samples_leaf,10,l30,val
0.3248142818342228,0.23122489487768758,0.679364628629856,0.679364628629856,0.6401713023353592,0.10550431768348191,min_samples_leaf,10,l30,train
0.3822338458147919,0.27398926418000935,0.5379813832253044,0.5379813832253044,0.5915110495758933,0.14610271288636612,min_samples_leaf,10,l30,val
0.32140136061350155,0.22912743352713866,0.6825373775005676,0.6825373775005676,0.6441297946419848,0.10329883460421005,min_samples_leaf,10,l30,train
0.38549703386867323,0.28253028242110007,0.5504535240079181,0.5504535240079181,0.5603009348033159,0.14860796312154498,min_samples_leaf,10,l30,val
0.3196053000520775,0.22867307564452943,0.6865677951582592,0.6865677951582592,0.6468520411607788,0.10214754782137848,min_samples_leaf,10,l30,train
0.4004676943620094,0.28312458180738737,0.5122334465569496,0.5122334465569496,0.5723010751571469,0.1603743742276238,min_samples_leaf,10,l30,val
0.32075188247610553,0.22839760411222115,0.684868954918133,0.684868954918133,0.6505374987917009,0.1028817701119654,min_samples_leaf,10,l30,train
0.3961260209332314,0.2894372822753834,0.5194654250631199,0.5194654250631199,0.5417858968343494,0.1569158244603949,min_samples_leaf,10,l30,val
0.3216096992364313,0.22954478790165347,0.6854731268305096,0.6854731268305096,0.6461674519210128,0.1034327986429478,min_samples_leaf,10,l30,train
0.3922619035970805,0.28305045743490315,0.5146625391780923,0.5146625391780923,0.5429813433558585,0.15386940101360527,min_samples_leaf,10,l30,val
0.3227717315932331,0.22989739970828094,0.6799583087859284,0.6799583087859284,0.6392345184875667,0.1041815907156941,min_samples_leaf,10,l30,train
0.3826997164006677,0.2773407682752929,0.5559701961470198,0.5559701961470198,0.5769027152634076,0.14645907293315147,min_samples_leaf,10,l30,val
0.3192433902210457,0.22893199112743384,0.6870389732233173,0.6870389732233173,0.6469926490954128,0.10191634219982686,min_samples_leaf,10,l30,train
0.4022168208865999,0.2857930591273887,0.5091325266231679,0.5091325266231679,0.5506455725335669,0.16177837100412315,min_samples_leaf,10,l30,val
0.3231994386092096,0.2301616528426914,0.6822508080830622,0.6822508080830622,0.6448683882650361,0.10445787711730824,min_samples_leaf,10,l30,train
0.3840235407602924,0.2826046542156717,0.5347424992785783,0.5347424992785783,0.5748736491597569,0.14747407985807195,min_samples_leaf,10,l30,val
0.32335287311882094,0.23083993809275258,0.6826900783718655,0.6826900783718655,0.6427781942547125,0.10455708055419632,min_samples_leaf,10,l30,train
0.3798826389208156,0.2737255525322542,0.5405678215757483,0.5405678215757483,0.5550972265563411,0.14431081935344275,min_samples_leaf,10,l30,val
0.31752092216875216,0.22897000194033384,0.690380258350942,0.690380258350942,0.6508527638235349,0.10081953601489478,min_samples_leaf,10,l30,train
0.40890219827330043,0.2850693003276551,0.4930623737481644,0.4930623737481644,0.5364617707819281,0.1672010077527375,min_samples_leaf,10,l30,val
0.32275489857751416,0.2302386072500238,0.6794960684039455,0.6794960684039455,0.6426179127461208,0.10417072455578144,min_samples_leaf,10,l30,train
0.39277116202187246,0.2828247911412595,0.5358375794816148,0.5358375794816148,0.57168281556001,0.15426918571601198,min_samples_leaf,10,l30,val
0.31858683266512966,0.22713967651641243,0.6862481032535306,0.6862481032535306,0.6486152977748656,0.10149756994759931,min_samples_leaf,10,l30,train
0.40636351424359374,0.29436158667987533,0.5120639259336361,0.5120639259336361,0.5473206069815466,0.1651313057084034,min_samples_leaf,10,l30,val
0.3200049219014757,0.22924040992644001,0.6863192387242599,0.6863192387242599,0.6507719542670564,0.1024031500411696,min_samples_leaf,10,l30,train
0.40206490401425055,0.2887263744696207,0.5042539539857844,0.5042539539857844,0.5299927765515225,0.1616561870399885,min_samples_leaf,10,l30,val
0.31479249060688713,0.2281209388119534,0.6901109819475253,0.6901109819475253,0.6507568531989503,0.09909431214248714,min_samples_leaf,10,l30,train
0.42260402983676604,0.2928047297050574,0.4944057456309927,0.4944057456309927,0.5105748277474674,0.17859416603427425,min_samples_leaf,10,l30,val
0.32157987616224026,0.22950646630612478,0.685610230596394,0.685610230596394,0.6478357863907082,0.1034136167525218,min_samples_leaf,10,l30,train
