RMSE,MAE,NSE,R2,KGE,MSE,hyperparameter,hypervalue,mission,set_type
0.17062674125905053,0.10790110543360815,0.9106374684854254,0.9106374684854254,0.8526512166268161,0.029113484832682977,min_samples_leaf,1,l30,train
0.3344742826762652,0.2158580213080239,0.660219880471905,0.660219880471905,0.6968357455445302,0.11187304577180217,min_samples_leaf,1,l30,val
0.1704554337065035,0.10784237297952771,0.9105327239461585,0.9105327239461585,0.8556006411406859,0.029055054880072213,min_samples_leaf,1,l30,train
0.37141203996510846,0.22702788822920048,0.5859586734893951,0.5859586734893951,0.6889249349174159,0.13794690343104332,min_samples_leaf,1,l30,val
0.16790174335227184,0.1049537114061506,0.9148383237693053,0.9148383237693053,0.8579364897867067,0.028190995420732157,min_samples_leaf,1,l30,train
0.33448785612894844,0.2203117117208293,0.6369143256106986,0.6369143256106986,0.6974428606000842,0.1118821258977401,min_samples_leaf,1,l30,val
0.16124033025477624,0.10405449102608592,0.9201512758081777,0.9201512758081777,0.8609663805831713,0.02599844410066931,min_samples_leaf,1,l30,train
0.3625051816751382,0.23475675909589963,0.6018354830348157,0.6018354830348157,0.6386085758479615,0.13141000674132494,min_samples_leaf,1,l30,val
0.1679794542405539,0.10503031791722399,0.9132422591090847,0.9132422591090847,0.8584417068951464,0.028217097046954347,min_samples_leaf,1,l30,train
0.3676611642934502,0.23520351103172518,0.5920548519017566,0.5920548519017566,0.6691215323438693,0.13517473172961536,min_samples_leaf,1,l30,val
0.16679459271828265,0.10617846227780017,0.9160732754002605,0.9160732754002605,0.8576521900082654,0.02782043616005779,min_samples_leaf,1,l30,train
0.35000479172984456,0.2231562745035854,0.5996517393242088,0.5996517393242088,0.6772684263386438,0.12250335423385185,min_samples_leaf,1,l30,val
0.16580211302028772,0.10553423620450955,0.916132789855443,0.916132789855443,0.8550923010566215,0.02749034068199226,min_samples_leaf,1,l30,train
0.35053449858265345,0.22986370208908322,0.6175313540291033,0.6175313540291033,0.6910603770555702,0.12287443469659226,min_samples_leaf,1,l30,val
0.17104081891344475,0.10735887837046194,0.909676005978874,0.909676005978874,0.8562019720044334,0.029254961734581798,min_samples_leaf,1,l30,train
0.36602959244819666,0.23229008300081097,0.602226969389656,0.602226969389656,0.6551186364183706,0.13397766254779295,min_samples_leaf,1,l30,val
0.1672403828108179,0.10575697950731432,0.9142264819035739,0.9142264819035739,0.8560648884749313,0.02796934564270892,min_samples_leaf,1,l30,train
0.3481607318277409,0.22136942009913926,0.6302420095389305,0.6302420095389305,0.6965491042533217,0.12121589518682808,min_samples_leaf,1,l30,val
0.1648847992121237,0.10412027197743953,0.9158620540887481,0.9158620540887481,0.8577059109478948,0.027186997011222354,min_samples_leaf,1,l30,train
0.36796385676449506,0.2348394812822273,0.6009647018749442,0.6009647018749442,0.648874031369095,0.13539739988500182,min_samples_leaf,1,l30,val
0.17185233433034994,0.10854055663207819,0.9100053234183906,0.9100053234183906,0.8543220696237253,0.029533224814790374,min_samples_leaf,1,l30,train
0.33691899884697785,0.2126160457757291,0.6449943760367537,0.6449943760367537,0.6941401836433108,0.11351441178404986,min_samples_leaf,1,l30,val
0.16849476180851292,0.10698756303263095,0.9133855347855395,0.9133855347855395,0.8523655926576537,0.028390484756907503,min_samples_leaf,1,l30,train
0.33886810641332304,0.22065915629767718,0.6426253963708874,0.6426253963708874,0.7055919502587515,0.11483159354415122,min_samples_leaf,1,l30,val
0.1683004196085938,0.10517092745208086,0.9139053876069532,0.9139053876069532,0.8576307699842548,0.02832503124042874,min_samples_leaf,1,l30,train
0.3577703849757733,0.23471865282482746,0.5952585177081898,0.5952585177081898,0.658718379005601,0.12799964836571304,min_samples_leaf,1,l30,val
0.1679672723691917,0.10688633001965975,0.9149605046525866,0.9149605046525866,0.8586595857199482,0.02821300458714623,min_samples_leaf,1,l30,train
0.3359583489045395,0.21700090355795146,0.629108551602098,0.629108551602098,0.6856139143180109,0.11286801219866431,min_samples_leaf,1,l30,val
0.16323864425295073,0.1040615384714644,0.9155806276530774,0.9155806276530774,0.8558304635576649,0.026646854977541403,min_samples_leaf,1,l30,train
0.3811747105665864,0.24277639215210625,0.6067143238770316,0.6067143238770316,0.6444414864697412,0.14529415997552092,min_samples_leaf,1,l30,val
0.16681466037906054,0.10470785240959705,0.9157812139104653,0.9157812139104653,0.8586463749924225,0.02782713091738131,min_samples_leaf,1,l30,train
0.3619299593736831,0.2316906171214654,0.5784054110328145,0.5784054110328145,0.6595265577804177,0.1309932954922359,min_samples_leaf,1,l30,val
0.16559315694263735,0.10587710050221626,0.91563522087807,0.91563522087807,0.856168949437586,0.027421093626228927,min_samples_leaf,1,l30,train
0.3519904037368909,0.22933616583799596,0.6264322266388844,0.6264322266388844,0.6868791746500154,0.12389724432285945,min_samples_leaf,1,l30,val
0.16882793395349435,0.10750948900776532,0.9124910338979944,0.9124910338979944,0.8537676198533113,0.02850287128300545,min_samples_leaf,1,l30,train
0.3598501408185938,0.22651340106666576,0.6070907615571154,0.6070907615571154,0.6639329856690468,0.1294921238471618,min_samples_leaf,1,l30,val
0.16642150378765255,0.10475391695179795,0.9144283760639618,0.9144283760639618,0.8586416131156664,0.027696116922943655,min_samples_leaf,1,l30,train
0.36431303918745156,0.23291747660035467,0.6063153117873479,0.6063153117873479,0.6780326222111708,0.13272399052199763,min_samples_leaf,1,l30,val
0.17119657381866657,0.10590918780354466,0.9105230475699635,0.9105230475699635,0.8528577624267032,0.029308266887250148,min_samples_leaf,1,l30,train
0.3418307469145529,0.23153364542664018,0.6373447157089807,0.6373447157089807,0.6928595509253548,0.1168482595361611,min_samples_leaf,1,l30,val
0.1675402049827693,0.10677869614291806,0.9140607973384436,0.9140607973384436,0.8562554274952318,0.028069720285668356,min_samples_leaf,1,l30,train
0.34441998388567446,0.22024164229217133,0.6355942537467623,0.6355942537467623,0.7085243074525911,0.11862512529980826,min_samples_leaf,1,l30,val
0.16780057773024698,0.10602238483752706,0.9135527807515935,0.9135527807515935,0.8575999071138916,0.028157033886604656,min_samples_leaf,1,l30,train
0.36555478723024887,0.23534549041444092,0.5938033164797314,0.5938033164797314,0.6529148695647382,0.1336303024669525,min_samples_leaf,1,l30,val
0.16926666218209477,0.10689908867512163,0.9113175570793703,0.9113175570793703,0.854686896472243,0.02865120292626739,min_samples_leaf,1,l30,train
0.351612651122539,0.22482783158306177,0.636066937759757,0.636066937759757,0.6838839634226195,0.12363145642942032,min_samples_leaf,1,l30,val
0.16437986163603038,0.10305619239852241,0.9168127436726914,0.9168127436726914,0.8588829789309331,0.027020738911480494,min_samples_leaf,1,l30,train
0.35874428330619307,0.23592852583316867,0.6135312170414173,0.6135312170414173,0.6632616183005211,0.1286974608048741,min_samples_leaf,1,l30,val
0.16716980782176838,0.10584097281952354,0.9158571483814845,0.9158571483814845,0.8588377209296875,0.02794574464716697,min_samples_leaf,1,l30,train
0.34962787442761956,0.2229032349172587,0.5976255965697965,0.5976255965697965,0.6701121394738805,0.12223965057677531,min_samples_leaf,1,l30,val
0.1657450337760456,0.10512962770586255,0.9163104116327362,0.9163104116327362,0.8590946013195946,0.0274714162214225,min_samples_leaf,1,l30,train
0.36220957712454993,0.22878289045247957,0.5890005798650908,0.5890005798650908,0.6484374301977869,0.13119577776074529,min_samples_leaf,1,l30,val
0.16862932341966094,0.10666060317384951,0.9133861510081188,0.9133861510081188,0.8502691948471475,0.02843584871697261,min_samples_leaf,1,l30,train
0.3202072469373892,0.2102360246014354,0.6783608532969827,0.6783608532969827,0.7297712389928463,0.10253268099122217,min_samples_leaf,1,l30,val
