RMSE,MAE,NSE,R2,KGE,MSE,hyperparameter,hypervalue,mission,set_type
0.42102281825394794,0.31322988946759084,0.4505817070978795,0.4505817070978795,0.45157251357895034,0.1772602134904969,max_samples,0.1,l30,val
0.38325465328960134,0.2839543011243019,0.548906035849216,0.548906035849216,0.5078912932457993,0.14688412926813255,max_samples,0.1,l30,train
0.41102103307151033,0.311669244046864,0.48744710613528996,0.48744710613528996,0.4956331790306031,0.1689382896271716,max_samples,0.1,l30,val
0.3838701587794074,0.2846818175889103,0.5473632874357357,0.5473632874357357,0.5073902635927411,0.14735629880132745,max_samples,0.1,l30,train
0.4126011809886157,0.30703891973746306,0.4829876987717092,0.4829876987717092,0.4787283192908559,0.1702397345532004,max_samples,0.1,l30,val
0.3839824953278784,0.28522745714198283,0.5541704153981617,0.5541704153981617,0.518102154315368,0.14744255671822418,max_samples,0.1,l30,train
0.40362857658264,0.29817287282165694,0.47251679289869586,0.47251679289869586,0.4620442307794739,0.1629160278341281,max_samples,0.1,l30,val
0.37940153182919023,0.28429316630962775,0.5572705433858789,0.5572705433858789,0.5171117987313681,0.14394552235433605,max_samples,0.1,l30,train
0.43097021817662917,0.3118687619384418,0.4397869118932882,0.4397869118932882,0.44288947250114563,0.18573532895521133,max_samples,0.1,l30,val
0.37770173614095504,0.2811744378868598,0.5622440972528957,0.5622440972528957,0.5286775457533446,0.14265860148389162,max_samples,0.1,l30,train
0.43925236225014247,0.32652914451389237,0.4133618888910999,0.4133618888910999,0.43918053126193224,0.1929426377423304,max_samples,0.1,l30,val
0.3874407448926491,0.2884021920051221,0.5411832333040125,0.5411832333040125,0.5066773659424408,0.15011033080297081,max_samples,0.1,l30,train
0.40507406102577254,0.304555659511651,0.4929876605827652,0.4929876605827652,0.49965643541527593,0.16408499491591128,max_samples,0.1,l30,val
0.381085680452332,0.281604567528488,0.5510479227562564,0.5510479227562564,0.5155032822808567,0.14522629584581687,max_samples,0.1,l30,train
0.4255837654373519,0.3238777326578288,0.46495428129552774,0.46495428129552774,0.4637292644781681,0.18112154140383493,max_samples,0.1,l30,val
0.3759053639338087,0.27898960491600083,0.5653421718978417,0.5653421718978417,0.5290343074095023,0.14130484263420914,max_samples,0.1,l30,train
0.4365162666600951,0.32557847196322964,0.42389597027017145,0.42389597027017145,0.4455618235691228,0.19054645105886725,max_samples,0.1,l30,val
0.3844050773066536,0.28377186635738155,0.5466781135031095,0.5466781135031095,0.5105281002568176,0.14776726345913432,max_samples,0.1,l30,train
0.41202714298633475,0.3057926941638075,0.481611634989647,0.481611634989647,0.4588288943409128,0.16976636655748156,max_samples,0.1,l30,val
0.3831065604963713,0.28329161156403393,0.553897325270533,0.553897325270533,0.5152579054493154,0.1467706366953598,max_samples,0.1,l30,train
0.41653512551919125,0.30675511821802764,0.4507960746398416,0.4507960746398416,0.460540243446809,0.17350151079128842,max_samples,0.1,l30,val
0.3849456964415038,0.28573454755967487,0.5513015335660263,0.5513015335660263,0.5143231999776624,0.1481831892088344,max_samples,0.1,l30,train
0.40714029873104224,0.3071588793852082,0.46744018763356376,0.46744018763356376,0.4882592471809424,0.1657632228508023,max_samples,0.1,l30,val
0.3790831330173966,0.28362870973239007,0.55367158194866,0.55367158194866,0.514553930076498,0.14370402173828523,max_samples,0.1,l30,train
0.4364492886474906,0.3185481388440352,0.44712244539148915,0.44712244539148915,0.44628553192483167,0.19048798156090058,max_samples,0.1,l30,val
0.37684273983076017,0.2813490031754388,0.5600204663834605,0.5600204663834605,0.5196602550875284,0.14201045056315398,max_samples,0.1,l30,train
0.4393544494470417,0.3217760052317977,0.4340441819127635,0.4340441819127635,0.4192079908861125,0.1930323322489131,max_samples,0.1,l30,val
0.3855570681512312,0.2857311015104554,0.5520503760435671,0.5520503760435671,0.5190617256136081,0.14865425280137315,max_samples,0.1,l30,train
0.39783270210863647,0.30116537782315383,0.4807170681759855,0.4807170681759855,0.4728113959956193,0.15827085886705908,max_samples,0.1,l30,val
0.3847661980182108,0.2846655032839546,0.548093524343261,0.548093524343261,0.510956273493335,0.14804502713738904,max_samples,0.1,l30,train
0.4094622938531524,0.3117757037799504,0.4791145732550435,0.4791145732550435,0.4917396327064206,0.16765937008748535,max_samples,0.1,l30,val
0.37648609256861604,0.27984625660320117,0.555571497903447,0.555571497903447,0.519720665474114,0.14174177789758452,max_samples,0.1,l30,train
0.44022802961474033,0.32592430458332317,0.45669179310445274,0.45669179310445274,0.45721954461282655,0.1938007180584767,max_samples,0.1,l30,val
0.3843321765430977,0.28582857425012587,0.553978236490434,0.553978236490434,0.5174027986866043,0.1477112219263548,max_samples,0.1,l30,train
0.4155306432341676,0.30212738791147997,0.4360220484105627,0.4360220484105627,0.4640413525024114,0.1726657154666011,max_samples,0.1,l30,val
0.38458595717554744,0.28599114120300756,0.5564447748737111,0.5564447748737111,0.5226069102415551,0.147906358456632,max_samples,0.1,l30,train
0.407786205805569,0.29879835157919243,0.44155120839702566,0.44155120839702566,0.46384713436494085,0.16628958964530188,max_samples,0.1,l30,val
0.37821186511733723,0.28075919619287115,0.552911506818045,0.552911506818045,0.5232928857435412,0.14304421491553487,max_samples,0.1,l30,train
0.4425531115241704,0.32844494869909213,0.4444801930408717,0.4444801930408717,0.4324024429733724,0.1958532565197248,max_samples,0.1,l30,val
0.37720577794828947,0.28087127059933004,0.5541296780879349,0.5541296780879349,0.5187915769004352,0.14228419891757427,max_samples,0.1,l30,train
0.4405120452722092,0.3234638480323379,0.45312324538859683,0.45312324538859683,0.45841189998616605,0.1940508620299049,max_samples,0.1,l30,val
0.38537626823432325,0.2856106105246676,0.5503034613603066,0.5503034613603066,0.5206766889071318,0.14851486811821304,max_samples,0.1,l30,train
0.41037155965517397,0.306431199546048,0.45912526473657156,0.45912526473657156,0.45976725348691394,0.16840481697382,max_samples,0.1,l30,val
0.38731805892039906,0.2865733188300093,0.5447721625067283,0.5447721625067283,0.5119583978725495,0.15001527876586573,max_samples,0.1,l30,train
0.3941339010687674,0.3020556895200921,0.5050417245488185,0.5050417245488185,0.5212231921686996,0.15534153197168493,max_samples,0.1,l30,val
0.3312065972163515,0.239340821627373,0.6656552621593272,0.6656552621593272,0.6148987824638801,0.1096978100396345,max_samples,0.2,l30,train
0.38737565522482437,0.282274554363925,0.531120502418159,0.531120502418159,0.552280735930389,0.150059898260862,max_samples,0.2,l30,val
0.3301571736045108,0.23758355008786758,0.6674001703637096,0.6674001703637096,0.6173288335568584,0.10900375928251907,max_samples,0.2,l30,train
0.38726000432508595,0.29003243336111506,0.5333016965410726,0.5333016965410726,0.5367624105419183,0.1499703109498656,max_samples,0.2,l30,val
0.32303056361209515,0.23706244069821938,0.6760846498308388,0.6760846498308388,0.6239974018036014,0.10434874502754783,max_samples,0.2,l30,train
0.4270849387772216,0.2968234082563171,0.4694873897896876,0.4694873897896876,0.4797495701023955,0.1824015449303431,max_samples,0.2,l30,val
0.3320485968743485,0.24058315668340305,0.6649230943948443,0.6649230943948443,0.6123456454444351,0.11025627068622361,max_samples,0.2,l30,train
0.3802926966543129,0.2753813901081475,0.5426621291656716,0.5426621291656716,0.5722944004021489,0.14462253512860926,max_samples,0.2,l30,val
0.32892065638466345,0.23852119973649744,0.6675093215511592,0.6675093215511592,0.614345106045905,0.10818879819651785,max_samples,0.2,l30,train
0.39537214900687645,0.2931554907468474,0.5271268420791266,0.5271268420791266,0.530878409515726,0.15631913621031573,max_samples,0.2,l30,val
0.32721309282484107,0.23841857297083352,0.671468498848593,0.671468498848593,0.6198739167438356,0.10706840811599805,max_samples,0.2,l30,train
0.39864532062448743,0.28318330207536513,0.516662620072472,0.516662620072472,0.5584529806801783,0.15891809165580037,max_samples,0.2,l30,val
0.3276400137328229,0.23653087922862176,0.6711887767243484,0.6711887767243484,0.619929903225402,0.1073479785988444,max_samples,0.2,l30,train
0.39921152858778625,0.2938545542307959,0.5119503034477277,0.5119503034477277,0.5163897523967476,0.15936984455739686,max_samples,0.2,l30,val
0.3292629851585316,0.2379917052075238,0.6703255394699076,0.6703255394699076,0.6205876879863066,0.10841411339550738,max_samples,0.2,l30,train
0.39324542260806233,0.28654929228224213,0.5122257130112489,0.5122257130112489,0.5181530656108051,0.15464196240219352,max_samples,0.2,l30,val
0.3296042816946053,0.23839452005251924,0.6662653789803185,0.6662653789803185,0.6117906974064475,0.10863898251141672,max_samples,0.2,l30,train
0.386702645666685,0.28324941493514216,0.5466327680204031,0.5466327680204031,0.5495137094879956,0.14953893616561373,max_samples,0.2,l30,val
0.3285020233456612,0.2395624916360658,0.6686228737697257,0.6686228737697257,0.6132321060755366,0.10791357934219335,max_samples,0.2,l30,train
0.4001059521669082,0.28736814800194693,0.5142712369957292,0.5142712369957292,0.5303252234056267,0.16008477295938825,max_samples,0.2,l30,val
0.331052784052642,0.23937171552300088,0.6666213770989158,0.6666213770989158,0.617457205639721,0.10959594582900521,max_samples,0.2,l30,train
0.38392600942996674,0.28665304484084037,0.5349787942756321,0.5349787942756321,0.5504831303525158,0.1473991807168189,max_samples,0.2,l30,val
0.33013637168590826,0.23960746027649077,0.6692369779090742,0.6692369779090742,0.6167183158901812,0.10899002390993616,max_samples,0.2,l30,train
0.3806253879036009,0.27563634548022004,0.5387694957338631,0.5387694957338631,0.5391616285416791,0.14487568591676664,max_samples,0.2,l30,val
0.32478810947103537,0.2380866561791618,0.6760453694312247,0.6760453694312247,0.622624071627677,0.10548731605376925,max_samples,0.2,l30,train
0.4118081235344054,0.28820380548016256,0.4858315134336205,0.4858315134336205,0.5124900376544046,0.1695859306089281,max_samples,0.2,l30,val
0.32852240498708984,0.23763236914276742,0.66793915907594,0.66793915907594,0.6163291658949008,0.10792697057850148,max_samples,0.2,l30,train
0.3949937007041713,0.2859950375963516,0.5305696891733349,0.5305696891733349,0.5459795615754126,0.15602002359597644,max_samples,0.2,l30,val
0.3264849250258809,0.23631915177686055,0.6704988142771917,0.6704988142771917,0.6188116404602627,0.10659240626915506,max_samples,0.2,l30,train
0.4084399284729601,0.2969704264973281,0.5070647276297824,0.5070647276297824,0.5288821429413123,0.1668231751709968,max_samples,0.2,l30,val
0.3285713231891956,0.23804277974432297,0.6693002394454991,0.6693002394454991,0.6235779424411414,0.1079591144222988,max_samples,0.2,l30,train
0.4018678558017121,0.29068501080451403,0.5047397558242603,0.5047397558242603,0.509742220300041,0.16149777352666564,max_samples,0.2,l30,val
0.3218372313949439,0.2361566193951334,0.676085771493868,0.676085771493868,0.6225898380830721,0.10357920351196269,max_samples,0.2,l30,train
0.4243834824967981,0.2949592904829825,0.4901389847194224,0.4901389847194224,0.4926118847589852,0.18010134021611013,max_samples,0.2,l30,val
0.32978597120807085,0.23934666110031227,0.6693602740317018,0.6693602740317018,0.617239793183495,0.10875878680565053,max_samples,0.2,l30,train
0.3859412687705419,0.27872185740457545,0.5296390300106195,0.5296390300106195,0.5367431847656021,0.14895066294021567,max_samples,0.2,l30,val
0.33382626493410833,0.24109857207650398,0.6622961084801047,0.6622961084801047,0.610841585082152,0.11143997515985747,max_samples,0.2,l30,train
0.3723848843343984,0.2756039351474855,0.5554663806065885,0.5554663806065885,0.5668390079110941,0.1386705020807433,max_samples,0.2,l30,val
0.33034998354019945,0.23787121644353704,0.66649416507275,0.66649416507275,0.6119023476694121,0.10913111162501005,max_samples,0.2,l30,train
0.3869137298914194,0.292234971830109,0.5372798145895015,0.5372798145895015,0.5740118768515572,0.14970223437849026,max_samples,0.2,l30,val
0.32600123278540194,0.23689325115580684,0.6694937446925044,0.6694937446925044,0.6158095214508257,0.10627680377760183,max_samples,0.2,l30,train
0.41002898256129766,0.29685145012358594,0.514117595822658,0.514117595822658,0.5120289802928,0.16812376654025296,max_samples,0.2,l30,val
0.3316485531786994,0.2401256180659962,0.6653010294546127,0.6653010294546127,0.614851139369995,0.10999076282552461,max_samples,0.2,l30,train
0.38719884356746376,0.2802753831333648,0.5278551715270183,0.5278551715270183,0.5359514927325288,0.14992294445998128,max_samples,0.2,l30,val
0.3263604594833928,0.23662952149359853,0.6751744892827612,0.6751744892827612,0.6237922843245788,0.1065111495142113,max_samples,0.2,l30,train
0.39812066724456874,0.28458148605497763,0.5059334792334416,0.5059334792334416,0.523977135539915,0.1585000656872606,max_samples,0.2,l30,val
0.3328602750458876,0.24110074656518013,0.6646174019121953,0.6646174019121953,0.6158229480688724,0.11079596270362395,max_samples,0.2,l30,train
0.38585011545714853,0.2838837568955433,0.5209917353621096,0.5209917353621096,0.540513394085706,0.14888031159829485,max_samples,0.2,l30,val
0.32778690768314117,0.23727234286198393,0.6683070087108973,0.6683070087108973,0.612776857077297,0.10744425684847611,max_samples,0.2,l30,train
0.39786512221594034,0.28901805607979286,0.5290332050805227,0.5290332050805227,0.5459774854549926,0.15829665547590513,max_samples,0.2,l30,val
0.32617924381170116,0.23595539618217592,0.6731373894243152,0.6731373894243152,0.6251742406704544,0.1063928990935732,max_samples,0.2,l30,train
0.4122176101023712,0.2984110507086298,0.4857492886856235,0.4857492886856235,0.49211675656477494,0.1699233580785105,max_samples,0.2,l30,val
0.32843360617119666,0.23944877574958875,0.6714124366880017,0.6714124366880017,0.6209153228035106,0.10786863366261669,max_samples,0.2,l30,train
0.3995141162567286,0.28495494553629136,0.5001192908172687,0.5001192908172687,0.523034150791734,0.15961152908839488,max_samples,0.2,l30,val
0.33036238474003243,0.2382938208654475,0.666670713134324,0.666670713134324,0.614153714500431,0.10913930525112121,max_samples,0.2,l30,train
0.39234029253811825,0.2854575328104909,0.5228909326778014,0.5228909326778014,0.5363343191752565,0.1539309051488962,max_samples,0.2,l30,val
0.32706956471854887,0.23593374375160786,0.6714719855507933,0.6714719855507933,0.6154253677788535,0.10697450016518102,max_samples,0.2,l30,train
0.3897672551332739,0.29042439087798416,0.5390845158260744,0.5390845158260744,0.5666338645951959,0.15191851317412663,max_samples,0.2,l30,val
0.3287698288670533,0.23840308290500187,0.6679794364182146,0.6679794364182146,0.6110224696767128,0.10808960037327153,max_samples,0.2,l30,train
0.38759966626688996,0.2803023776301044,0.5437459508058672,0.5437459508058672,0.5525407457889155,0.1502335012902045,max_samples,0.2,l30,val
0.33130734084430885,0.2400157350216286,0.6680993151065677,0.6680993151065677,0.6175212051812875,0.10976455409732704,max_samples,0.2,l30,train
0.3814454513152914,0.2731127163246363,0.5289036861715233,0.5289036861715233,0.5310391867930757,0.14550063232912633,max_samples,0.2,l30,val
0.3236042960792478,0.2366115502915918,0.6779162489815717,0.6779162489815717,0.6217074227618726,0.10471974044094548,max_samples,0.2,l30,train
0.4139834812092523,0.289665281107928,0.4830783093627986,0.4830783093627986,0.5095866387441835,0.17138232271413137,max_samples,0.2,l30,val
0.3228162267002956,0.23432515488063926,0.6802248123956032,0.6802248123956032,0.6268278921074981,0.10421031622101663,max_samples,0.2,l30,train
0.4178484456829636,0.3017860911875019,0.4691404383384671,0.4691404383384671,0.5073465283285442,0.1745973235596686,max_samples,0.2,l30,val
0.3327738322949269,0.241980169281296,0.6615246590340708,0.6615246590340708,0.6124185257594238,0.11073842346025214,max_samples,0.2,l30,train
0.37787126033018376,0.27792382079872524,0.5587980883987509,0.5587980883987509,0.5791849170180281,0.14278668938352151,max_samples,0.2,l30,val
0.3286143774232068,0.23660134519915083,0.6661680907960483,0.6661680907960483,0.6145371005607191,0.10798740904924181,max_samples,0.2,l30,train
0.40154112161204175,0.29889426323125856,0.5236997128892615,0.5236997128892615,0.5409868555425261,0.16123527234545648,max_samples,0.2,l30,val
0.3222681920989467,0.23381184358344406,0.6805334841526088,0.6805334841526088,0.628594974436497,0.10385678763872362,max_samples,0.2,l30,train
0.413621003030243,0.302657938057078,0.4827443829554656,0.4827443829554656,0.5140095799640982,0.1710823341477443,max_samples,0.2,l30,val
0.3307459118799302,0.2395465639708872,0.6644034971000992,0.6644034971000992,0.6102661926744597,0.10939285822528654,max_samples,0.2,l30,train
0.3861441195329795,0.2790701567227609,0.5446949757953075,0.5446949757953075,0.5343372689837218,0.14910728104989998,max_samples,0.2,l30,val
0.3291490165413237,0.23770477079352229,0.6707083088033825,0.6707083088033825,0.61688724805835,0.1083390750901206,max_samples,0.2,l30,train
0.39507219718442327,0.28253715805389057,0.5059358895610895,0.5059358895610895,0.539749458379282,0.15608204098812783,max_samples,0.2,l30,val
0.3301818498966256,0.239561316115714,0.6698874460588802,0.6698874460588802,0.619786290674244,0.1090200540011578,max_samples,0.2,l30,train
0.3834834108823713,0.2838210664997063,0.527530941718739,0.527530941718739,0.5624139893703255,0.14705952642197762,max_samples,0.2,l30,val
0.3246120188396819,0.23771456010597894,0.6727235103657765,0.6727235103657765,0.6180639721552276,0.10537296277517398,max_samples,0.2,l30,train
0.4097232603433662,0.2901572483909172,0.51276035405171,0.51276035405171,0.5268588846925841,0.16787315006639783,max_samples,0.2,l30,val
0.3237401053066361,0.23643717063462172,0.6752828870804916,0.6752828870804916,0.6209256772457217,0.10480765578395183,max_samples,0.2,l30,train
0.42038107393615737,0.2981455246998626,0.4818699490316283,0.4818699490316283,0.4806134935543276,0.176720247323717,max_samples,0.2,l30,val
0.33276439083758047,0.2396255166687079,0.666323569942957,0.666323569942957,0.613921985563916,0.110732139809506,max_samples,0.2,l30,train
0.37252910810141154,0.27709496453534344,0.5446728842364102,0.5446728842364102,0.5444285000482778,0.13877793638283317,max_samples,0.2,l30,val
0.33111753349308504,0.23905622686390546,0.6653282170619002,0.6653282170619002,0.6127446773313117,0.10963882098654429,max_samples,0.2,l30,train
0.38420624062662445,0.2859909225562338,0.5413903314570631,0.5413903314570631,0.5701146562277012,0.14761443533644367,max_samples,0.2,l30,val
0.3243879327444752,0.23465486186114254,0.6700611870725586,0.6700611870725586,0.6178506018857912,0.10522753091023415,max_samples,0.2,l30,train
0.4168400133591644,0.2999882090109236,0.5128870385665635,0.5128870385665635,0.5260930301549637,0.17375559673726834,max_samples,0.2,l30,val
0.32808582822945775,0.23847421802173893,0.6749744496705743,0.6749744496705743,0.6204987075817034,0.10764031068500927,max_samples,0.2,l30,train
0.39145346194841657,0.27874890690444337,0.49948593083569415,0.49948593083569415,0.5453316802245383,0.15323581287140042,max_samples,0.2,l30,val
0.32954948630243147,0.24028230301665612,0.6743117181774574,0.6743117181774574,0.6253266654559066,0.10860286392219647,max_samples,0.2,l30,train
0.39066070581150786,0.27792358106536846,0.48747181319131216,0.48747181319131216,0.5284174973723516,0.15261578706514548,max_samples,0.2,l30,val
0.32515176645816996,0.2356619158493644,0.6695578573926659,0.6695578573926659,0.6189725503413762,0.1057236712308683,max_samples,0.2,l30,train
0.41754519986444333,0.30221069724706484,0.5054892444811971,0.5054892444811971,0.4993009312656431,0.17434399392983793,max_samples,0.2,l30,val
0.3247652997041003,0.23586454911456065,0.6694850318065746,0.6694850318065746,0.6168020351737784,0.10547249989189407,max_samples,0.2,l30,train
0.41528806698483167,0.29738330029762916,0.5139591276125546,0.5139591276125546,0.5277415662075864,0.17246417857999802,max_samples,0.2,l30,val
0.329697941866107,0.23814491440819424,0.6708589251773496,0.6708589251773496,0.6202092953974346,0.10870073287074687,max_samples,0.2,l30,train
0.38310695802141737,0.2787827183992251,0.5286079374800894,0.5286079374800894,0.5394199168332146,0.14677094128442403,max_samples,0.2,l30,val
0.33353213676543386,0.2410143240953655,0.6624262332117177,0.6624262332117177,0.6084871305644413,0.11124368625531608,max_samples,0.2,l30,train
0.37155525812083284,0.2773098549400524,0.5601264691414118,0.5601264691414118,0.5859393775441764,0.1380533098372387,max_samples,0.2,l30,val
0.29230275608248396,0.20706617612075004,0.7395871831283678,0.7395871831283678,0.6791633084670644,0.0854409012134161,max_samples,0.30000000000000004,l30,train
0.37618598169568135,0.2690031574553779,0.5578172350085486,0.5578172350085486,0.5896686778935496,0.14151589282434351,max_samples,0.30000000000000004,l30,val
0.29167462429453883,0.2063691310081734,0.7404160475892975,0.7404160475892975,0.6777777869589363,0.08507408645736039,max_samples,0.30000000000000004,l30,train
0.37026780283285254,0.27272191171159305,0.5733587646538254,0.5733587646538254,0.5823981667152713,0.13709824581466815,max_samples,0.30000000000000004,l30,val
0.2845896480924799,0.20400919938904816,0.7485900298694586,0.7485900298694586,0.6831632256330237,0.08099126780140153,max_samples,0.30000000000000004,l30,train
